,0,1,2,3
[17  1],-0.20121475,-0.1995,-0.19,-10.666666666666668
[18  0],0.0,-10.666666666666668,-0.19,0.0
[18  2],0.0,0.0,-0.1995,-0.1
[18  1],0.0,0.0,0.0,0.0
[13 17],-0.1,0.0,0.0,0.0
[ 8 16],0.0,-0.36195000000000005,-0.1,-0.1095
[ 7 17],0.0,-0.28905000000000003,-0.1,-0.1095
[ 6 17],0.0,-0.1,-0.1,-0.1
[ 6 18],-0.1,-0.378195,-0.1,-0.2976
[ 7 18],-0.19,-0.28905000000000003,-0.34390000000000004,-0.1995
[ 8 18],-0.1995,-0.1995,-0.1995,-0.1
[ 9 18],-0.1,-0.2805,0.0,-0.1
[ 9 19],-0.19,-0.30000000000000004,-0.2805,-0.28905000000000003
[10 19],-0.19,-0.30000000000000004,-0.2976,-0.1
[11 19],-0.1,-0.30000000000000004,-0.1,-0.19
[ 7 16],-0.1,0.0,0.0,-0.1
[ 8 19],-0.2805,-0.8310500000000002,-0.29076475,-0.20804999999999998
[ 7 19],-0.305295,-0.5889525,-0.28905000000000003,-0.2976
[ 6 19],-0.271,-0.30000000000000004,-0.2805,-0.2985025
[ 5 19],-0.1995,-0.5700000000000001,-0.2985025,-0.1995
[ 5 18],-0.1,-0.1,-0.2805,-0.1095
[ 5 17],-0.1,-0.1,0.0,0.0
[ 5 16],-0.1,0.0,-0.2805,0.0
[ 5 15],-0.1,-0.1,-0.1095,-0.1
[ 4 16],-0.19,-0.19,-0.2805,-0.19
[ 4 17],-0.20804999999999998,0.0,-0.1,0.0
[ 4 15],-0.2805,-0.1095,-0.1,-0.19
[ 6 15],0.0,-0.19,0.0,-0.1
[ 6 16],-0.1,-0.1,0.0,0.0
[ 4 18],-0.1,-0.31624802500000004,-0.28905000000000003,-0.19
[ 3 18],-0.271,-0.2899525,-0.2985025,-0.28905000000000003
[ 3 17],-0.20804999999999998,-0.3714025,-0.19,0.0
[ 2 17],-0.5692918225,-0.1995,-0.19,-0.1
[ 1 17],-0.46399630000000003,-0.271,-0.2805,-0.20805
[ 1 16],-0.369645,-0.378195,-0.34390000000000004,-0.415264
[ 2 16],-0.4421805,-0.42756000000000005,-0.38589,-0.4507305
[ 2 15],-0.1,-0.5130760000000001,-0.20804999999999998,-0.2805
[ 3 16],-0.19,-0.271,-0.32317352499999996,-0.28905000000000003
[ 3 15],-0.1,-0.1095,-0.271,-0.2805
[ 1 15],-0.19,-0.4839259225,-0.19,-0.1995
[ 0 15],-0.19,-0.1189525,-0.5700000000000001,-0.2805
[ 0 17],-0.2976,-0.4846184725,-0.30000000000000004,-0.20976475000000003
[ 0 16],-0.271,-0.2985882375,-0.30000000000000004,-0.2175025
[ 1 14],0.0,-0.20805,-0.1,-0.1
[ 0 14],-0.1,-0.1,-0.30000000000000004,-0.1
[ 0 13],0.0,0.0,0.0,-0.1
[ 1 13],0.0,-0.1,0.0,0.0
[ 2 14],-0.1,-0.1995,0.0,-0.1
[ 2 13],-0.1,-0.1,0.0,0.0
[ 2 12],-0.19,-0.1,0.0,-0.8130000000000001
[ 2 11],-0.1,-0.19,-0.1,-0.30000000000000004
[ 1 11],0.0,0.0,0.0,-0.1
[ 3 14],-0.5795000000000001,-0.1995,-0.1,-0.1
[ 1 18],-0.446332,-0.19,-0.42358771237500004,-0.1995
[ 0 18],-0.404039562375,-0.49663165000000004,-0.874578525,-0.4584255
[ 0 19],-0.45506725000000003,-0.5985,-1.0901537375,-0.4943040000000001
[ 2 18],-0.1995,-0.2976,-0.2805,-0.1995
[ 2 19],-0.2976,-0.8396000000000001,-0.2805,-0.30700974999999997
[ 3 19],-0.3061975,-0.30000000000000004,-0.28905000000000003,-0.36366475
[ 4 19],-0.28905000000000003,-0.30000000000000004,-0.38588999999999996,-0.29674500000000004
[ 1 19],-0.20804999999999998,-1.4445804500000001,-0.5610246375,-0.2976
[ 4 14],-0.19,-0.1095,-0.19,-0.1
[ 4 13],-0.19,0.0,0.0,-0.1
[ 4 12],-0.1,0.0,-0.5700000000000001,-0.1
[ 4 11],-0.1,0.0,-0.30000000000000004,-0.1
[ 5 11],-0.1,-0.1,0.0,0.0
[ 5 10],0.0,-0.1,-0.1,0.0
[ 4 10],-0.1,-0.1,-0.30000000000000004,0.0
[4 9],-0.1,0.0,0.0,0.0
[4 8],0.0,0.0,0.0,-0.19
[5 8],-0.19,-0.1,0.0,0.0
[5 7],-0.1,-0.1,-0.1,0.0
[5 6],-0.1,0.0,-0.1,0.0
[4 6],-0.19,-0.1,-0.1,-0.1
[3 5],0.0,-0.1,0.0,-0.1
[3 6],0.0,0.0,-0.1,-0.1
[5 5],-0.1,0.0,-0.1095,0.0
[4 7],-0.1095,-0.1,-0.1,-0.1
[3 7],0.0,0.0,-0.1,-0.19
[2 7],-0.1,-0.1,-0.1,-0.19
[2 8],-0.1995,0.0,0.0,0.0
[2 6],0.0,-0.19,0.0,0.0
[1 7],0.0,-0.19,-0.1,0.0
[1 8],-0.19,0.0,-0.271,0.0
[0 8],0.0,-0.271,-0.5700000000000001,-0.19
[0 7],-0.1,-0.1,0.0,0.0
[0 6],0.0,-0.1,0.0,0.0
[0 9],-0.1,-0.1,0.0,-0.19
[1 9],-0.1,-0.19,0.0,0.0
[ 1 10],0.0,0.0,-0.1,-0.19
[ 0 10],-0.1,0.0,-0.8130000000000001,-0.1
[ 2 10],-0.19,-0.1,0.0,0.0
[2 9],-0.1,0.0,-0.1,0.0
[5 9],0.0,-0.1,0.0,0.0
[ 5 12],0.0,-0.1,0.0,-0.1
[ 6 12],-0.1,-0.1,0.0,0.0
[ 6 11],0.0,0.0,0.0,-0.1
[ 7 11],0.0,-0.1,0.0,0.0
[ 7 12],0.0,0.0,-0.1,-0.1
[ 8 12],0.0,-0.1,0.0,0.0
[ 7 13],-0.1,-0.1,0.0,-0.1
[ 6 13],0.0,-0.1,-0.19,0.0
[ 5 13],0.0,-0.1,-0.1,-0.19
[ 5 14],0.0,-0.1,-0.1995,-0.19
[ 6 14],0.0,-0.1,-0.19,-0.1995
[ 7 14],-0.1,-0.1,-0.19,-0.19
[ 7 15],-0.1,-0.1,0.0,-0.1
[14 12],-0.2976,-0.305295,-0.37909750000000003,-0.84900975
[13  9],-0.1,0.0,-0.1,0.0
[12  9],-0.30000000000000004,-0.19,-0.19,-0.1
[11  9],-0.2805,-0.20805,-0.30000000000000004,-0.19
[13  8],0.0,0.0,-0.30000000000000004,-0.1
[10  9],-0.1095,-0.20805,-0.30000000000000004,-0.20804999999999998
[11  8],-0.1,-0.2004025,-0.2805,-0.30000000000000004
[10  8],-0.19,-0.30000000000000004,-0.1,-0.1995
[11  7],0.0,-0.1095,-0.1,0.0
[10  7],0.0,-0.1,-0.1,-0.1
[9 8],0.0,-0.30000000000000004,0.0,-0.1
[9 7],-0.1,0.0,0.0,0.0
[9 6],0.0,0.0,-0.1,0.0
[8 6],0.0,0.0,-0.1,0.0
[7 6],60.0,0.0,0.0,0.0
[19  4],-0.1,-0.1,0.0,0.0
[19  3],-0.19,-0.1,0.0,-0.5700000000000001
[18  4],0.0,-0.1995,0.0,0.0
[17  4],-0.1,-0.19,0.0,-0.1
[19  2],-0.19,-0.1,-0.1,-0.5700000000000001
[19  1],-0.19,-0.1095,0.0,-0.5700000000000001
[19  0],0.0,-0.1,-0.1,0.0
