,0,1,2,3
[14 19],-2.6533620772769844,-4.472203062278279,-2.657493777358584,-2.770619185517095
[14 17],-2.792837679642129,-2.6906745823805496,-2.7225529989438058,-2.7289776842392595
[14 18],-2.646366185896568,-2.621688145898685,-2.7149649377932636,-2.5999639007915545
[13 18],-2.592947925790192,-2.6227386793064955,-2.565757602936704,-2.513547912472237
[13 17],-2.5467587598262,-2.6264361523279196,-2.561561760891663,-2.575284342704884
[12 17],-2.415878128805792,-2.3604508738501977,-2.3329808545087705,-2.3635439359826167
[12 18],-2.464685802898078,-2.3414534591031533,-2.2494906643851813,-2.483204322321461
[11 18],-2.1802836354468407,-2.028942643550745,-2.0467103984542163,-2.0920040408826894
[11 17],-2.147926272412617,-2.1167733961704776,-2.237887115902588,-2.1942830538629186
[10 17],-2.010019850249963,-1.9703162986661442,-2.0180345183579154,-1.9824478477847953
[10 18],-2.021706255126881,-1.8900008370910697,-1.8310341316015493,-1.8826456211239517
[ 9 18],-1.7117736128843508,-1.6950750638264738,-1.6235040505071126,-1.6894875985304652
[ 8 18],-1.296008004934933,-1.3335396925746719,0.800630261731688,-1.4250347370211687
[ 8 17],-1.3571099570179874,-1.4504265512204433,-0.8049690942369067,-1.3118052879831958
[ 7 17],-1.0835759377854426,4.050954227167101,-0.9782036635477835,-1.074421998154902
[ 7 18],-0.947157147047779,-0.7316962990630771,53.17867214179526,-0.9692617172660265
[ 6 18],3.4581822041705963,1.2446337871545334,156.77219768191887,14.50656855955144
[ 5 18],2.4684308694097927,12.782034350856811,338.89629589925784,8.868791539722952
[ 4 18],111.96295001514869,32.403556984533694,601.6055149278179,71.20839596183717
[ 4 19],167.50349779179976,11.620322434265882,0.51218157225,-0.3220407966409724
[ 5 19],63.51409160339417,0.3611621582575694,3.8090321318408655,-0.4046615657322351
[ 6 19],51.26759195994745,-1.6823143983931825,-0.3071110460705978,-0.6848702307214437
[ 7 19],-0.9359425612174501,-2.497822210609467,6.590231525313074,-1.0583395376727824
[ 8 19],-1.3352028926039248,-1.9063917848282217,-1.29989436036022,-1.4922644030681775
[ 9 19],-1.6984336776709266,-1.8337705791219217,-1.64821824848857,-1.6223688211068237
[10 19],-1.8527592291975965,-3.6545839576860883,-1.8717900312723628,-2.055663715450107
[12 19],-2.4258976912735313,-3.969530521183487,-2.3702054199450076,-2.3577046691695007
[11 19],-2.148543296774769,-3.6034238536019902,-2.16748713471263,-2.177159336625763
[10 16],-1.9982593469086405,-1.9517387614762298,-1.9473754766294895,-1.9276421054876167
[ 9 17],-1.8735259647926452,-1.7795900770454456,-1.6598815414185073,-1.7546677369279715
[11 16],-2.1618520881920666,-2.190897857113505,-2.133867481194179,-2.2917372400971288
[11 15],-2.172860992948396,-2.208976720138727,-2.2071216520293344,-2.3499118421072
[ 9 16],-1.8378924158497256,-1.8960211097989845,-1.712271058099808,-1.6894483133644869
[ 9 15],-1.697994906300139,-1.9595389356994584,-1.6120856537988615,-1.7944396492737433
[ 9 14],-2.1444805050503093,-1.7503031925028008,-1.6807112954362746,-1.718030683941031
[ 8 15],-1.432175199760287,-1.4370618731416038,-1.392103250756975,-1.4609432774603293
[ 8 14],-1.4617959601923471,-1.4067252089462667,-1.4405387728643302,-1.47619615273979
[ 8 16],-1.3623677647499828,-1.420566152270025,-1.3797920056982242,-1.4192460870335675
[ 7 16],-1.3144689603425497,-1.0680130399967462,3.6953009628902587,-1.1351683893927187
[ 6 17],-0.633809571896286,36.515923659190804,-0.05699582621198118,-0.8650369087187415
[ 3 18],135.17721,16.54298032656821,1167.5661779077936,60.82337485175334
[ 2 18],1751.4432839481697,14.0385776786,10.501151010740003,-0.1
[ 2 19],149.77450188,13.6585776786,-0.1,14.89254299691678
[ 1 19],-0.19,-0.30000000000000004,-0.1,-0.1
[ 1 18],-0.19,-0.19,-0.19,225.21389704560002
[ 1 17],9.307479500000001,-0.19,-0.1995,687.8
[ 0 18],-0.2805,-0.1,-0.30000000000000004,-0.1995
[ 0 19],-0.1,-0.30000000000000004,-0.8130000000000001,-0.1
[ 0 17],-0.1,-0.28905000000000003,-0.30000000000000004,35.910000000000004
[ 0 16],-0.2004025,-0.1,-0.5700000000000001,-0.19
[14 14],-2.605973813139471,-2.68219045694456,-2.6721887345834965,-2.6806245109190656
[13 15],-2.6450876586037784,-2.598560579949312,-2.686788903545685,-2.5893373390100614
[13 16],-2.7026981109863217,-2.679590643349279,-2.5141192730537982,-2.5057694900678187
[14 16],-2.8480340101310895,-2.7329532026993495,-2.830494147969567,-2.6884680076614282
[12 15],-2.4400213314980834,-2.396424763195044,-2.4312055803307566,-2.576036226298908
[12 14],-2.2536189616588693,-2.4241501374813232,-2.4253961262822696,-2.4088228331975094
[19  9],-2.564426086247545,-2.5130415310410807,-2.633724547176555,-3.175930583737225
[19  8],-2.44511581824106,-2.3530677621501983,-2.5198087662537145,-3.2654621955664127
[13  7],-2.011919026352186,-1.9422578372622965,-3.4879283354983044,-2.000941779631031
[13  6],-1.8805064925109543,-1.9040153991209592,-2.692456072057412,-1.901885005378236
[14  5],-1.7439975680681081,-2.01728917478771,-1.706766822870103,-1.7889836231551914
[13  5],-1.6875865394955383,-1.6738746086524814,-1.694079667064535,-1.7080578747712454
[13  8],-2.0585512270564537,-2.02378723234708,-2.929823571918622,-2.063480247099556
[14  8],-2.15516109444078,-2.1458377369819686,-2.0665286261624636,-2.125977751732325
[13  9],-2.136029527503574,-2.0390267937794184,-2.168655923998316,-2.016697235854277
[14  9],-2.198906903931761,-2.0829587830591088,-2.1180568222791254,-3.4748960526142305
[14 10],-2.1972881711696832,-2.136513908048651,-2.1161833863928257,-2.8946766403985804
[12  9],-3.4122213575711773,-2.191408646213948,-2.1665868846410454,-2.1362741022275546
[11  9],-1.950554911894713,-2.037928577185994,-2.190118435875445,-2.1657073835343046
[11 10],-2.133944138592017,-2.1753920834210434,-2.250669960504358,-2.0630234174852826
[11 11],-2.214524763686582,-2.0997598379454274,-2.2469302956934385,-2.137465464391278
[12 11],-2.205505673455892,-2.113098087389677,-2.1430317085944015,-2.3431650020618364
[12 12],-2.3080992506571776,-2.3257252916770033,-2.2670570386376636,-2.4443624989655794
[11 12],-2.2187931198414566,-2.1893791784533927,-2.1151581894729508,-2.346868236231999
[11 13],-2.2386283944032366,-2.082486343900673,-2.0706752323045206,-2.3170360273525805
[11 14],-2.1864241030926603,-2.1979084017727537,-2.12972863964943,-2.2015610703567017
[10 13],-2.0912604655648024,-2.066866397715425,-2.8750926083573036,-1.9779425838961167
[10 14],-2.0823957389208836,-1.9087584005990683,-1.9342086639370695,-2.0973261437695108
[10 15],-1.9461201735463225,-2.011055119357537,-1.8668096887668737,-2.2439611662169643
[10 12],-2.1108861363862768,-2.0296510766635536,-3.2956592181375104,-2.2456006656390457
[13 11],-2.2717740153542696,-2.2675160688642304,-2.213500933493655,-2.297840563591928
[13 10],-2.084075401030326,-2.1752701556668694,-2.214899379245991,-2.165662091823287
[14 11],-2.1810971500863685,-2.3837986489961356,-2.2770161988935476,-4.034950032291232
[14 12],-2.4036712931320676,-2.4786638515142303,-2.363184848656708,-2.9381240199747984
[12 10],-2.210056494315165,-2.0847427977791053,-2.1182091613159866,-2.167902538192769
[10 10],-2.6459641167322685,-2.146147197013194,-2.92524410251777,-2.2093246635684185
[13 12],-2.4079937137774077,-2.3921433767547953,-2.43122862224984,-2.4660397410491917
[12 13],-2.4327150606175945,-2.3001936706178263,-2.321854797547105,-2.391125412152742
[13 13],-2.5597644211892914,-2.5185823238573892,-2.5034529107514674,-2.535690325908364
[10  9],-1.266280550644514,-1.3906955652318203,-1.5966785310800844,-1.4022878047871292
[11  8],-1.7196332613865584,-1.8091824588581231,-1.7190152812861978,-1.7134593068604296
[10  8],-1.4382553152501936,-2.8183112646793793,-1.4759891155488993,-1.70614082824274
[11  7],-1.5068521253822988,-1.5211716765639371,-1.502386057537504,-2.4773846539023983
[11  6],-1.2054397747920516,-1.3499659304775837,-1.4482618209594673,-1.8660556307462162
[9 8],-1.4041071357221537,-2.717056979998014,-794.4171462739951,-1.442362515383874
[8 8],-0.9450658354632236,-0.8445177985471489,-1.0779692232073181,-0.8646444151439501
[7 8],-1.5094323385678399,-1.5091710649485017,-1.862724764990168,-409.61417820186165
[8 7],-1.388380911482142,-468.77509480360754,-1.3262559965061045,-1.3519616363171072
[9 7],-1.3130993648532245,-1.5742018701460974,-1.4463162192495955,-1.3653644687729396
[8 6],-1.274920550791196,-1.271842023956656,-1.3826110145013648,-1.3415457297232698
[8 5],-1.2744730443694252,-1.2185795049023023,-1.3001742846678643,-1.379273939617578
[9 5],-1.4206728528967978,-1.4810767483239085,-1.4925764044122634,-1.3460488074495183
[9 6],-1.5234233198334748,-1.4141188876163442,-1.3903676270154564,-1.312968216964184
[10  5],-1.411403926068677,-1.3792166653881468,-1.4587537602869733,-1.3313433822800715
[10  6],-1.4930960908531947,-1.34584255252443,-1.4487447093296568,-1.352840785854493
[11  5],-1.0938840742405807,-1.2340940415153463,-1.4785144721904564,-2.716231017008449
[10  7],-1.4527707756702521,-1.439128864013611,-1.5009049586556285,-1.2978017275500688
[10 11],-2.2032782148932375,-2.165638355429839,-2.495384765339286,-2.1046619064837118
[14 13],-2.4478730454610926,-2.4295252707429067,-2.6997097040041753,-4.020488720752815
[13 14],-2.6271104048890486,-2.538564913707991,-2.552405767770371,-2.549986337397136
[15  3],-1.3698514786954128,-1.3201711588837035,-1.4108691321233944,-1.4042166689215538
[14  3],-1.4077771817143037,-1.4385913647586233,-1.3838836165064956,-1.4208685584668586
[13  3],-1.3199418355576846,-1.290752564609063,-1.363007180874717,-1.4240622899833864
[13  2],-1.2475290060804927,-1.1845088351287423,-1.2382134464120964,-1.3551368349190303
[12  2],-1.1175190868881764,-1.2666752915890838,-1.1659957633120208,-1.0416757701518782
[12  1],-1.0622939000801588,-0.9923255359869638,-1.3935641024995211,-1.3864417907767461
[12  0],-2.0659481904173376,-1.1479104556191628,-1.1861050838309666,-1.152860052042313
[11  0],-1.6781168660917396,-1.1429905418294637,-1.20940393915413,-1.1757632274742555
[11  1],-1.2045160319984283,-1.1568709208899002,-1.094807885837198,-1.1795784032250793
[11  2],-1.0250053568031179,-1.0889845903459605,-1.2189787335265696,-1.1114776417123164
[12  3],-1.174724179820103,-1.9132637522904874,-1.1428845443800675,-1.2166386255349966
[13  4],-1.4681874632628868,-1.4738769945676344,-2.9070617632115217,-1.391480048212501
[15  2],-1.2911495553878831,-1.3078186456081147,-1.3146174152430958,-1.254286926176548
[16  3],-1.345422954369695,-1.5082654128555253,-1.3068738058171827,-1.4675294766842748
[17  2],-1.150712877265855,-1.3296746580463865,-1.3046671699706813,-1.207724112142583
[17  1],-0.9359447920823325,-1.0374879074180667,-0.9777654282310708,-25093.606221240705
[16  1],-1.1485895220905498,-1.0803722238261622,-1.1158313782443863,-1.1628695468797252
[16  2],-1.247495371491691,-1.1932020586122931,-1.4020846527269375,-1.2123454349130782
[17  0],-1.3260047051369608,-1.0148106942746988,-0.91400251432411,-1.0393598561983333
[18  0],-0.8781072004024579,-1879.5000161975313,-0.9896355097997852,-0.9424314810666649
[12 16],-2.4074466237751473,-2.2976843466167396,-2.359972723460938,-2.4818503883771523
[ 7 15],-1.1009388919912013,-0.8343160350494233,-1.405579306750779,-1.087389761634102
[ 6 16],-1.0541797460122346,-0.7358015558210278,36.741347515348316,-1.1123169953427663
[ 6 15],-1.0934116349805767,-0.15638651212963406,2.759026539965785,-1.0624124677115525
[ 5 15],-0.7058704609687461,27.63448848229428,-0.23826353245386261,-0.9451489081161069
[ 5 14],-0.8297994157039634,-0.7631520472583828,-0.752613316213125,-0.7272565285112969
[ 5 13],-1.0023819210961546,-0.8378774838254135,-0.8995298713314988,-0.8316115272834634
[ 4 13],-0.7123210485464782,-0.608279208998775,-1.9361222004212146,-0.8001438625465315
[ 6 13],-1.0814431265188982,-1.0542527164520876,-1.0685285130807187,-1.073934927101088
[ 7 13],-1.2871099478857533,-1.3107521533073048,-1.2636155536716518,-1.3111506520235492
[ 7 12],-1.3013866115040185,-1.4283611535853473,-1.1696190089328318,-1.2494959906105867
[ 6 12],-1.2416267648785229,-1.1505090687439237,-1.1545015142752841,-1.1732536988579114
[ 5 12],-1.0511689626178355,-0.8570655717608113,-0.9137848214546942,-1.231060011896053
[ 5 11],-1.1789421119096781,-1.0072095528903864,-1.0586407868022194,-1.1959144350883324
[ 6 11],-1.1577513025544541,-1.2739980722805109,-1.1811110312936797,-1.2568860585179729
[ 5 10],-1.2458663946468889,-1.1351891837797201,-1.1513178676227183,-1.1962844749645498
[5 9],-1.0433106119881488,-1.1278332783171523,-1.0868980282357528,-1.0754663427777433
[6 9],-1.745109804614744,-1.194641508943916,-1.1127239914171858,-1.2143227838061352
[4 9],-0.9481985326704265,-1.09527770559316,-2.1338279496022454,-1.069990157667413
[ 4 10],-1.0403896432930315,-0.9864946429990669,-1.5949231136937054,-1.2245386623310202
[ 4 11],-1.0164458389664106,-1.0111489378660294,-2.0240981617146816,-1.1173506356432945
[ 4 12],-1.1632378235677168,-0.7477269098874375,-1.8857768485978408,-0.744018973662739
[ 4 14],-0.6160907165619063,4.779344047596839,-0.37917252625,-0.668973489814375
[ 6 14],-0.9833962156666474,-1.1387846589064257,-0.9805333240892763,-1.0344966902513528
[ 7 14],-1.3089482328797102,-1.2175831356339333,-1.213932694686355,-1.2012131321091912
[ 8 13],-1.3943998454461095,-1.406955910917602,-1.3574273531626793,-2.458689591466818
[ 8 12],-1.330643381966179,-1.3819585884635535,-1.3992507297134222,-1.4410072186548344
[13 19],-2.509079623491947,-3.698325406931824,-2.567643576657124,-2.5754063607569098
[ 8 11],-1.347339820648402,-1.449124393952859,-1.295842855494119,-1.7231095240218481
[ 8 10],-1.2620509982698798,-1.3874785428187915,-1.3267611815805016,-2.2303171084181717
[ 7 11],-1.2866134099342752,-1.2972764551779776,-1.2927785785803034,-1.3799305995465942
[ 7 10],-1.14467007026116,-1.3806019319992888,-1.2762481733216158,-1.234208872078731
[8 9],-468.74159847971015,-1.386474798581254,-1.3808893626833545,-1.476595858878469
[ 6 10],-1.2080181804565993,-1.2466595237837224,-1.2186577751069625,-1.1890875526912588
[7 9],-1.2609226248786938,-1.3068339072025448,-1.223475426582333,-1.5852552336805634
[7 7],-1.286071180595421,-1.6020958004683767,-2.024778138740614,-1.356891101335938
[ 3 14],-0.5700000000000001,12.273808267713427,-0.4584255,-0.1995
[ 4 15],-0.35985387090561155,127.7484389516277,1.7451188400000004,-0.10153722275320914
[ 3 15],0.7026797994999663,49.064946573949996,21.255504290000005,-0.21383480616250003
[ 2 14],-0.38588999999999996,-0.31467577225,-0.382265275,-0.28233252625000005
[ 1 14],-0.41939514862500005,-0.3840938170865625,-0.371599815,-0.2976
[ 2 15],-0.1995,215.3352069,-0.28905000000000003,1.8190230375000003
[ 2 16],1.589255,1043.4062,6.2123795,66.747412924055
[ 3 16],6.20521615827525,744.9332899253768,361.55659878899996,76.23238599493097
[ 1 15],-0.271,-0.19,-0.271,3.2084559697062507
[ 0 15],-0.29674500000000004,-0.28905000000000003,-0.30000000000000004,-0.28905000000000003
[ 1 16],-0.20804999999999998,140.51349000000002,-0.1,-0.19
[ 2 13],-0.38922518875000006,-0.46465845000000006,-0.4626199875,-0.857435775
[ 1 13],-0.49362014893125,-0.39512827500000003,-0.4939771125,-0.48608864500000004
[ 1 12],-0.4810813185,-0.4702765125,-0.4833964875,-0.5106797085
[ 0 12],-0.5632516750000001,-0.46350534000000004,-0.8481975000000002,-0.404851812375
[ 0 13],-0.40311917625,-0.3867925,-0.5985,-0.49336213237499993
[ 4 16],27.232066426883016,115.65659434158866,394.0705669747453,43.24566872525682
[ 4 17],22.95369880467975,123.83918754182505,641.2862168156512,7.687440643459633
[ 3 17],189.0602212632695,76.42913983365005,1542.46415090078,35.1963361562255
[ 3 19],238.13216911863978,-0.30000000000000004,4.399640000000001,2.470500789646471
[14  4],-1.5187778377402352,-1.608370506825436,-1.4068418591564118,-1.6335686334360249
[ 5 17],18.800444541897487,13.978771935690482,106.60266981153092,-0.5569233196639181
[ 5 16],-0.599328163295625,5.199234108840569,175.34320648901414,2.697107562123044
[4 8],-0.8824385361742617,-0.9742972072781976,-0.8407988378479376,-0.8964527660196826
[4 7],-0.5434117017437501,-0.9368214950704393,-0.7701508513647003,-0.56838171777375
[4 6],-0.5974200416812501,-0.5105354763911251,-0.7549583766842829,-0.571489242325
[4 5],-0.5826443181937501,-0.5696297590071568,-0.7965193410862501,-0.5071328971562501
[3 5],-0.6766576590000001,-0.72360017137875,-0.6658854498750001,-0.7308103743743126
[3 4],-0.5527832925,-0.725486547869372,-0.5882110364950001,-0.5869618330687499
[4 4],-0.629739285,-0.4951920083625,-0.6368259382500001,-0.552336932625
[3 3],-0.5124576158306623,-0.5868504298996875,-0.5851112194814938,-0.48378868918125
[4 3],-0.5533903615,-0.5634012295444375,-0.5801682178875001,-0.34390000000000004
[4 2],-0.46666392439697313,-0.4214067,-0.46363679329243934,-0.504465996
[3 2],0.3566227096757215,-0.42170155506250007,-0.02550476708488747,-0.20895249999999999
[3 1],-0.48392592250000005,-0.4304882277922952,9.051132708416162,-0.3893208808142513
[3 0],-0.8651735250000001,-0.3273708838978125,10.722944648960002,-0.3061975
[2 0],-0.8396000000000001,-0.1995,312.8163270627168,-0.2985025
[1 0],280.54872890022403,35.18321948393895,1360.564032587456,-0.21660000000000001
[1 1],458.28606053909164,-0.1,-0.19,6.692485481329873
[2 1],22.490626190321603,0.031533159811437506,72.44721559294604,0.9206955962486254
[5 2],-0.7350748409447129,-0.712530269847625,-0.720417839125,-0.56952782625
[6 2],-0.7531545879818126,-0.7826065343653409,-0.8538137226912063,-0.7750961250264629
[6 3],-0.8407349820687878,-1.1694483419330595,-0.7595605622745526,-0.9240853766544577
[7 3],-1.1418229340783825,-1.0846093882746435,-1.0181743087132147,-1.129943354014787
[5 3],-0.6707228970268422,-0.863404109868,-0.52598175,-0.6036473636094071
[7 2],-0.9504852985255212,-1.0562860620346028,-0.9601854623669795,-0.892185143636937
[7 1],-0.9137298001785994,-0.8909491068561023,-0.8859547985797263,-0.9143979138836683
[6 1],-0.6800021748925,-0.78002572869215,-0.6018266213125001,-0.8799981126849866
[6 0],-1.5910299673650004,-0.7320318196246876,-0.7440087670875001,-0.7149809351553302
[5 0],-1.6782854315000002,-0.6407292245250547,-0.6994444495825001,-0.59094725623
[4 0],-0.8665624725000003,-0.5479746697149757,-0.44551975000000005,-0.5166560416500001
[4 1],-0.48392592250000005,-0.38841293875000005,0.11348737801336065,-0.50374215193125
[5 1],-0.7168599585,-0.7853085470324263,-0.5636930470182421,-0.5361979336568126
[3 6],-0.7614325517215937,-0.5862688995121875,-0.6307777300000001,-0.6246487566498093
[3 7],-0.5921637131503126,-0.7500705451742828,-0.9604061637519636,-0.5936898258475314
[5 4],-0.57167136625,-0.8308086146355906,-0.639270255,-1.4664744848750002
[5 5],-0.680583113625,-0.6798866602400633,-0.6083646206875,-0.87845595
[2 3],-0.212224389629875,-0.33437721558093747,-0.29931475,-0.3240065550625
[2 2],6.417717844070055,-1.0754047500000001,-0.1095,-0.1095
[1 2],32.511454923500004,-0.11976475,-0.305295,-0.1
[0 1],-59.19999999999999,-0.20804999999999998,-0.30000000000000004,2.059642388888889
[0 2],-0.271,-0.3807265125,-0.8310500000000002,-0.2805
[14  2],-1.3116041371485898,-1.3210673671795528,-1.355952544352924,-1.2719702734152638
[14  1],-1.1947712176872818,-1.1905300914366828,-1.1780114971164706,-1.2421093785232187
[14  0],-1.295633537375,-1.13554019464057,-1.330860375855158,-1.171181684827966
[13  0],-2.0504496329953565,-1.2332700935698326,-1.1878877606721205,-1.2464939063396434
[15  0],-2.4907180966170746,-1.1648425156081303,-1.1944941589716058,-1.0239390749619282
[16  0],-1.627372070912266,-1.132395424332593,-0.8736892829392817,-1.0201531008684759
[10  0],-1.8888130810131234,-1.0786267908295781,-1.2155897891056597,-1.113916679059756
[10  1],-1.1418395781760635,-1.1812410451282374,-1.0861589054712888,-1.1502292819610829
[10  2],-1.198067451780501,-1.215558794289564,-1.2470057238446288,-1.1461365544054405
[9 2],-1.2216781555764955,-1.1447871994299677,-1.17340196046651,-1.2977672556987214
[8 2],-0.9753298816466497,-1.1323800508436688,-1.0480795286394495,-1.0409488581940256
[8 3],-1.1184412349068409,-0.9984709926310942,-1.0012691712153876,-0.96386727856585
[8 1],-0.9681096006249684,-0.9910982488292394,-0.927983668699114,-0.9811013975647265
[9 1],-1.0560821033704597,-1.222475512601985,-0.9817568294203955,-1.181595718957177
[9 0],-1.8436074339976551,-1.0643352279452027,-1.111319766192986,-1.1113038189584288
